Customer ID,Name,Age,Gender,Contact Number,Item Purchased,Category,Price per kg,Quantity Purchased,Total Price
CUST0907,Amit Gowda,53,Male,+918499186228,Tomato,Vegetable,65.2,4,260.8
CUST0908,Anil Mishra,21,Female,+918602265279,Cauliflower,Vegetable,27.46,2,54.92
CUST0909,Arjun Gowda,38,Female,+917280732950,Apple,Fruit,138.94,1,138.94
CUST0910,Raj Sharma,22,Male,+919177643283,Brinjal,Vegetable,24.5,3,73.5
CUST0911,Amit Joshi,42,Female,+918982094567,Brinjal,Vegetable,111.15,3,333.45
CUST0912,Ravi Sharma,22,Male,+918854091857,Cabbage,Vegetable,47.76,2,95.52
CUST0913,Suresh Mishra,36,Male,+919281784462,Banana,Fruit,145.95,5,729.75
CUST0914,Vikram Sharma,66,Male,+918082180197,Grapes,Fruit,69.8,4,279.2
CUST0915,Priya Sharma,58,Female,+918965880186,Apple,Fruit,38.14,5,190.7
CUST0916,Sneha Mishra,44,Female,+918934029459,Capsicum,Vegetable,113.63,4,454.52
CUST0917,Sunita Naidu,21,Female,+918610637075,Capsicum,Vegetable,47.27,5,236.35
CUST0918,Arjun Patil,60,Female,+917743482412,Cabbage,Vegetable,89.59,5,447.95
CUST0919,Ravi Desai,32,Female,+918925819812,Grapes,Fruit,61.18,4,244.72
CUST0920,Sneha Iyer,24,Male,+918423273966,Apple,Fruit,53.91,2,107.82
CUST0921,Kumar Verma,27,Female,+917520614184,Cabbage,Vegetable,57.34,5,286.7
CUST0922,Neha Reddy,35,Female,+918092463453,Carrot,Vegetable,77.77,3,233.31
CUST0923,Raj Desai,56,Male,+919808933249,Tomato,Vegetable,122.01,4,488.04
CUST0924,Meera Joshi,26,Male,+919421601596,Watermelon,Fruit,92.76,2,185.52
CUST0925,Kiran Naidu,60,Male,+917213490558,Pumpkin,Vegetable,38.94,3,116.82
CUST0926,Ravi Patil,35,Male,+917040912860,Banana,Fruit,114.55,1,114.55
CUST0927,Arjun Desai,32,Male,+919864770110,Spinach,Vegetable,125.83,1,125.83
CUST0928,Deepa Reddy,60,Female,+919532986630,Papaya,Fruit,129.8,5,649.0
CUST0929,Amit Naidu,27,Male,+918123169850,Watermelon,Fruit,105.29,5,526.45
CUST0930,Anil Iyer,47,Female,+918153641701,Mango,Fruit,73.88,5,369.4
CUST0931,Priya Naidu,64,Male,+918665515817,Carrot,Vegetable,60.85,5,304.25
CUST0932,Sneha Sharma,25,Male,+917731045170,Apple,Fruit,106.65,1,106.65
CUST0933,Anil Iyer,23,Female,+919605286233,Pumpkin,Vegetable,53.7,2,107.4
CUST0934,Priya Naidu,39,Female,+919525656786,Guava,Fruit,81.64,2,163.28
CUST0935,Deepa Iyer,42,Female,+919266369898,Grapes,Fruit,142.55,1,142.55
CUST0936,Raj Naidu,40,Female,+917658921841,Brinjal,Vegetable,48.61,1,48.61
CUST0937,Neha Sharma,40,Male,+918122172039,Papaya,Fruit,144.57,1,144.57
CUST0938,Kiran Naidu,41,Male,+918335665185,Orange,Fruit,54.94,3,164.82
CUST0939,Neha Patil,26,Female,+918186508631,Grapes,Fruit,92.56,3,277.68
CUST0940,Anil Reddy,43,Female,+918845559618,Cauliflower,Vegetable,119.55,4,478.2
CUST0941,Neha Sharma,18,Male,+918249287262,Cauliflower,Vegetable,145.46,5,727.3
CUST0942,Sneha Sharma,55,Male,+918770725363,Brinjal,Vegetable,62.13,2,124.26
CUST0943,Sneha Sharma,63,Female,+917278602921,Potato,Vegetable,54.42,4,217.68
CUST0944,Arjun Verma,66,Male,+919858980458,Pineapple,Fruit,25.87,1,25.87
CUST0945,Deepa Reddy,67,Male,+917212631021,Apple,Fruit,78.22,1,78.22
CUST0946,Kumar Sharma,19,Male,+918409684563,Watermelon,Fruit,103.84,1,103.84
CUST0947,Meera Mishra,47,Male,+917174496118,Grapes,Fruit,57.53,5,287.65
CUST0948,Suresh Patil,50,Male,+917649095165,Pumpkin,Vegetable,138.1,4,552.4
CUST0949,Ravi Verma,64,Male,+919676087571,Watermelon,Fruit,54.75,5,273.75
CUST0950,Sunita Joshi,43,Male,+919921699776,Banana,Fruit,41.75,3,125.25
CUST0951,Ravi Gowda,55,Male,+918666735542,Orange,Fruit,147.88,4,591.52
CUST0952,Priya Reddy,41,Female,+918827714885,Guava,Fruit,107.63,5,538.15
CUST0953,Neha Joshi,53,Male,+919112985610,Brinjal,Vegetable,93.9,3,281.7
CUST0954,Anil Desai,51,Male,+917659397738,Mango,Fruit,68.2,3,204.6
CUST0955,Sunita Gowda,67,Male,+917544411563,Spinach,Vegetable,144.09,4,576.36
CUST0956,Kiran Sharma,43,Male,+919505567657,Mango,Fruit,28.46,1,28.46
CUST0957,Sunita Sharma,32,Female,+917832419493,Pumpkin,Vegetable,102.44,3,307.32
CUST0958,Sneha Sharma,39,Female,+919460556060,Cabbage,Vegetable,25.74,4,102.96
CUST0959,Anil Mishra,23,Female,+918976478062,Watermelon,Fruit,79.32,2,158.64
CUST0960,Neha Gowda,65,Female,+919200791074,Watermelon,Fruit,36.35,3,109.05
CUST0961,Ravi Reddy,66,Male,+918591655572,Cabbage,Vegetable,116.06,2,232.12
CUST0962,Anil Naidu,32,Female,+919248232952,Banana,Fruit,35.66,3,106.98
CUST0963,Deepa Verma,22,Male,+918913387349,Mango,Fruit,94.13,2,188.26
CUST0964,Kumar Joshi,37,Female,+918432647107,Pineapple,Fruit,40.75,5,203.75
CUST0965,Ravi Gowda,46,Female,+919344839701,Apple,Fruit,86.55,3,259.65
CUST0966,Sneha Sharma,25,Male,+919508386705,Orange,Fruit,32.21,5,161.05
CUST0967,Ravi Sharma,28,Male,+918440616851,Onion,Vegetable,68.73,4,274.92
CUST0968,Arjun Desai,66,Female,+918421513225,Mango,Fruit,130.06,5,650.3
CUST0969,Sunita Sharma,54,Male,+919639086226,Potato,Vegetable,92.23,5,461.15
CUST0970,Vikram Naidu,54,Male,+919203712312,Mango,Fruit,119.75,2,239.5
CUST0971,Neha Desai,43,Female,+918379574605,Pineapple,Fruit,32.4,3,97.2
CUST0972,Vikram Mishra,55,Male,+918311039095,Guava,Fruit,70.52,4,282.08
CUST0973,Anil Gowda,38,Male,+919727348631,Cabbage,Vegetable,69.63,5,348.15
CUST0974,Suresh Gowda,39,Male,+918603051085,Carrot,Vegetable,115.2,5,576.0
CUST0975,Arjun Gowda,52,Male,+917670036653,Pomegranate,Fruit,72.41,1,72.41
CUST0976,Ravi Desai,27,Male,+918264635663,Watermelon,Fruit,82.38,2,164.76
CUST0977,Anil Naidu,59,Male,+918939081965,Orange,Fruit,46.19,5,230.95
CUST0978,Sunita Desai,70,Male,+919894525830,Capsicum,Vegetable,78.91,1,78.91
CUST0979,Arjun Sharma,23,Male,+918615375020,Apple,Fruit,76.18,1,76.18
CUST0980,Priya Sharma,47,Male,+917137851931,Pumpkin,Vegetable,58.85,5,294.25
CUST0981,Kiran Verma,53,Male,+917352290635,Capsicum,Vegetable,22.14,3,66.42
CUST0982,Raj Naidu,30,Male,+919351499756,Guava,Fruit,23.43,3,70.29
CUST0983,Raj Mishra,50,Male,+918457430526,Capsicum,Vegetable,38.43,4,153.72
CUST0984,Ravi Reddy,68,Male,+917851037523,Spinach,Vegetable,41.76,4,167.04
CUST0985,Sneha Verma,63,Male,+918633594522,Guava,Fruit,37.58,3,112.74
CUST0986,Kiran Sharma,29,Female,+918247471899,Cabbage,Vegetable,90.85,2,181.7
CUST0987,Meera Sharma,43,Male,+918820019572,Guava,Fruit,99.45,1,99.45
CUST0988,Deepa Joshi,28,Female,+918094471678,Tomato,Vegetable,32.75,2,65.5
CUST0989,Raj Naidu,45,Male,+919524450547,Tomato,Vegetable,32.98,2,65.96
CUST0990,Kiran Patil,30,Male,+918650300354,Pomegranate,Fruit,35.74,5,178.7
CUST0991,Raj Desai,25,Female,+919643876634,Apple,Fruit,86.77,3,260.31
CUST0992,Amit Reddy,57,Male,+918257419725,Watermelon,Fruit,141.21,3,423.63
CUST0993,Deepa Naidu,43,Male,+918648500149,Grapes,Fruit,110.52,2,221.04
CUST0994,Sneha Iyer,31,Female,+919217884086,Potato,Vegetable,82.07,2,164.14
CUST0995,Suresh Reddy,28,Male,+917324089923,Capsicum,Vegetable,34.68,3,104.04
CUST0996,Anil Naidu,53,Male,+918342672893,Papaya,Fruit,79.06,4,316.24
CUST0997,Meera Mishra,57,Male,+917021635338,Pumpkin,Vegetable,103.34,2,206.68
CUST0998,Deepa Iyer,28,Male,+917775389147,Papaya,Fruit,149.34,1,149.34
CUST0999,Sneha Verma,43,Female,+917308237349,Grapes,Fruit,127.99,5,639.95
CUST1000,Priya Patil,23,Female,+919986702387,Carrot,Vegetable,133.09,2,266.18
